Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5NyMNdFFLPfg9Aa2LYKXne,"離歌","天高地厚","信樂團",2003-04-11,267760,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:17:57Z,"chinese rock,mandopop,taiwanese pop,c-pop","Avex Taiwan Inc.",0.359,0.423,4,-5.977,0,0.0268,0.303,0,0.15,0.12,143.534,4
spotify:track:23RHyaq4dVF64ZwjWoRMdX,"最美","最美","Yu Quan",1999-11-16,300000,36,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:18:54Z,"mandopop,c-pop,chinese rock","Rock Records Co., Ltd.",0.721,0.41,9,-10.665,1,0.0278,0.681,0,0.159,0.356,94.289,4
spotify:track:0s5GrkSNp9bfP2FtrtbiJ0,"只是太愛你","是時候...","Hins Cheung",2013-01-01,254266,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:24:40Z,"cantopop,mandopop,c-pop,taiwanese pop","Universal Music Ltd.",0.559,0.342,10,-10.726,1,0.0397,0.581,0,0.111,0.334,130.004,4
spotify:track:7yem27EktuPjs9JqYWCiZz,"戀愛達人","達人Show","Show Luo",2004-10-22,210266,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:30:11Z,"mandopop,taiwanese pop,c-pop,malay pop","Avex Taiwan Inc.",0.763,0.615,0,-6.664,1,0.0273,0.0534,0,0.127,0.624,98.007,4
spotify:track:1TFGynJGpBUBJBoH4AO26g,"愛*轉角","SPESHOW","Show Luo",2006-11-03,293933,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:30:24Z,"mandopop,taiwanese pop,c-pop,malay pop","Avex Taiwan Inc.",0.634,0.402,8,-8.781,1,0.0294,0.738,0,0.123,0.232,147.031,4
spotify:track:6dMFbxf7TdjTy4KxnZJl7w,"梁山伯與茱麗葉","習慣","卓文萱;Gary Chaw",2006-10-27,232896,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:30:47Z,"mandopop,taiwanese pop,c-pop,malay pop","Rock Records Co., Ltd.",0.666,0.574,2,-6.497,1,0.0289,0.78,0,0.0911,0.659,120.019,4
spotify:track:1n3TbqMfvALAI0BjtiF6Lt,"他一定很愛你","天黑","A-do",2002-04-03,210771,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:31:56Z,"mandopop,taiwanese pop,c-pop","Ocean Butterflies",0.589,0.507,9,-6.162,1,0.0304,0.459,0,0.122,0.151,101.943,4
spotify:track:3r72MHT1t2p1ygCSwVbXqQ,"曾经的你","每一刻都是崭新的","Xu Wei",2004,261504,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:33:14Z,"chinese rock,chinese indie,mandopop,c-pop","Gold Typhoon China",0.576,0.6,4,-9.272,1,0.0265,0.0888,0.00778,0.0585,0.435,94.989,4
spotify:track:0D0n4q2o54VTOmDJdL6ikY,"痴心絕對","痴心絕對","Sam Lee",2002-06-27,262400,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:33:54Z,"mandopop,taiwanese pop,c-pop,malay pop","Rock Records Co., Ltd.",0.629,0.56,11,-4.95,1,0.0247,0.226,0,0.344,0.224,106.764,4
spotify:track:2L18do0gIsRRHC4VjWI6R4,"手放開","關於妳的歌","Sam Lee",2006-06-16,265466,0,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:34:23Z,"mandopop,taiwanese pop,c-pop,malay pop","Rock Records Co., Ltd.",0.692,0.612,1,-5.386,1,0.0384,0.322,0,0.106,0.43,111.976,4
spotify:track:7IiSESHLOtsoEXTlXa0bjJ,"想太多","想太多","Nicky Lee",2007-10-12,216607,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:34:49Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","音岄有限公司 iNmusic Ltd.",0.485,0.356,11,-8.918,1,0.0243,0.71,0,0.125,0.148,76.988,4
spotify:track:2qipaNfGnIyEAo9BHaWuDC,"寂寞在唱歌","让我们在一起","韩真真",2008-10-24,271813,0,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:35:22Z,"","艺扬音乐",0.582,0.375,10,-9.786,1,0.0265,0.753,0.00000319,0.0925,0.461,106.445,3
spotify:track:1VY48jCBWuapKl0N5MXoJD,"忽然之間","就是莫文蔚","Karen Mok",1999-12-16,201666,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:35:32Z,"mandopop,c-pop,taiwanese pop,cantopop","Rock Records Co., Ltd.",0.73,0.335,2,-10.13,1,0.0405,0.674,0,0.177,0.332,138.075,4
spotify:track:5LCzuZv1gkHsXj6ZY1ugQ4,"七月七日晴","美麗的愛情","許慧欣",2003-01-01,244973,54,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:36:34Z,"mandopop,taiwanese pop,c-pop","Universal Music Taiwan",0.707,0.516,2,-7.743,1,0.0301,0.49,0,0.148,0.387,116.014,4
spotify:track:6FjZctpzcmeKbQFsAFLxVo,"青春修炼手册","青春修炼手册","TFBOYS",2017-01-01,263076,53,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:38:03Z,"c-pop,mandopop","Universal Music Ltd (Times FengJun)",0.704,0.92,8,-5.471,0,0.162,0.0435,0,0.213,0.563,130.039,4
spotify:track:4INEpq3caxLfVotqCutVtI,"大梦想家","大梦想家","TFBOYS",2017-07-01,225962,45,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:38:08Z,"c-pop,mandopop","Universal Music Ltd (Times FengJun)",0.679,0.827,6,-3.867,1,0.05,0.0321,0,0.219,0.573,137.022,4
spotify:track:7rcOYwL1lRH5utsDYTrZl7,"對你愛不完","對你愛不完","Aaron Kwok",1990-09-24,280493,47,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:38:42Z,"cantopop,mandopop,c-pop","寬魚國際股份有限公司",0.733,0.749,7,-13.628,0,0.0585,0.255,0,0.117,0.753,119.534,4
spotify:track:0Id7swY6cWbvYLtVVF0wvq,"一場遊戲一場夢","一場遊戲一場夢","Dave Wang",1987-12-19,255333,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:39:16Z,"cantopop,mandopop,c-pop,taiwanese pop","WM Taiwan",0.561,0.32,10,-11.409,1,0.0314,0.802,0,0.0701,0.356,139.856,4
spotify:track:7Dm1nsZBBhBSoWA9VOdZsD,"傷心太平洋","影視歌全集","Richie Jen",2002-05-10,266544,45,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:39:28Z,"mandopop,taiwanese pop,c-pop,cantopop,gufeng","Rock Records Co., Ltd.",0.513,0.593,3,-6.052,0,0.0391,0.025,0,0.111,0.379,149.628,4
spotify:track:3nlN7Yt8JOLE9WJDh767fZ,"心太軟","心太軟","Richie Jen",1996-12-24,350400,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:39:46Z,"mandopop,taiwanese pop,c-pop,cantopop,gufeng","Rock Records Co., Ltd.",0.702,0.551,8,-6.452,1,0.0268,0.0792,0,0.197,0.422,92.299,4
spotify:track:2YOECkGti9IFHkPYTZAHWl,"有沒有一首歌會讓你想起我","忘憂草","Wakin Chau",2001-10-16,287066,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:40:01Z,"mandopop,cantopop,taiwanese pop,c-pop","Rock Records Co., Ltd.",0.69,0.518,7,-6.888,1,0.0269,0.145,0.00000294,0.184,0.426,141.999,4
spotify:track:1HPhCmSgdHwB6GSizcomZI,"突然想起你","蕭亞軒--","Elva Hsiao",1999-11-17,233840,53,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:41:37Z,"mandopop,taiwanese pop,c-pop,malay pop","Gold Typhoon Taiwan",0.712,0.526,5,-7.649,0,0.0268,0.196,0.0000075,0.15,0.641,97.051,4
spotify:track:2rOusrdWoPjNCkLmFQHJhb,"如果这就是爱情","我相信","Jane Zhang",2010-02-02,282760,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:42:27Z,"gufeng,mandopop,c-pop","哆咪哆音乐",0.71,0.484,8,-8.358,1,0.0332,0.464,0,0.0818,0.428,75.964,4
spotify:track:73HYWlN3OO01k7sGN3PjI5,"我會好好的","Cyndi With U","Cyndi Wang",2005-12-01,270533,1,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:43:14Z,"mandopop,taiwanese pop,c-pop,malay pop","豐華大聲好樂",0.554,0.574,11,-5.294,1,0.0326,0.76,0,0.133,0.463,131.017,4
spotify:track:7wL87unK7Vi96HM0I5vgB0,"流年","王菲2001","Faye Wong",2001-10-18,276973,46,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:43:30Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","KC Digital",0.617,0.553,10,-8.072,0,0.027,0.591,0.0000281,0.237,0.206,111.92,4
spotify:track:5CwegKIle8tGGr0Q00vybU,"為你我受冷風吹 - Live in Hong Kong/2011","Sandy Lam Concert Mmxi (Live in Hong Kong/ 2011)","Sandy Lam",2012-01-01,260773,25,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:45:07Z,"cantopop,mandopop,c-pop,taiwanese pop","Universal Music Ltd.",0.571,0.744,7,-5.323,1,0.0389,0.114,0.00000218,0.697,0.386,127.702,4
spotify:track:4RQebOri1HCmrfG3osSnQz,"當愛已成往事","滾石香港黃金十年-李宗盛精選","Jonathan Lee;Sandy Lam",2003-03-14,280835,40,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:50:45Z,"mandopop,taiwanese pop,c-pop,chinese rock,cantopop","Rock Records Co., Ltd.",0.369,0.385,8,-9.274,1,0.0343,0.525,0,0.0998,0.157,122.812,4
spotify:track:5yIoL0La1bMBeI659ZHwcV,"愛上一個不回家的人","愛上一個不回家的人","Sandy Lam;Wong Kei Wah",1989,299826,53,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:51:07Z,"cantopop,mandopop,c-pop,taiwanese pop","WM Hong Kong",0.495,0.325,10,-10.939,0,0.0372,0.485,0,0.114,0.221,168.136,4
spotify:track:6g69a5Dvw5OHOlsxmeIOz0,"傷痕","Love, Sandy","Sandy Lam",1995-01-25,368160,51,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:53:48Z,"cantopop,mandopop,c-pop,taiwanese pop","Rock Records Co., Ltd.",0.67,0.425,6,-7.545,1,0.0289,0.784,0,0.0484,0.119,142.944,3
spotify:track:0iuJmoXqWkW279r67sOdpd,"叉烧包","情歌美人","温媁媁",2023-08-15,225040,2,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-28T05:57:15Z,"","Metro Muzik Sdn Bhd",0.807,0.862,10,-3.538,0,0.0324,0.587,0.00000111,0.165,0.934,136.929,4
spotify:track:2h96Pdo3XI9manxBI5OSWJ,"一個像夏天一個像秋天","我們的紀念日","Christine Fan",2006-11-14,247546,48,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T15:29:27Z,"mandopop,taiwanese pop,c-pop","Linfair",0.762,0.396,4,-9.035,1,0.0356,0.768,0,0.1,0.679,107.013,4
spotify:track:0qkMJO5YJRU22PATHZsH1U,"是非題","哲學家","Christine Fan",2007-09-04,232973,51,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T15:45:05Z,"mandopop,taiwanese pop,c-pop","Linfair Records Limited",0.568,0.525,6,-6.473,1,0.0235,0.678,0,0.134,0.404,96.012,4
spotify:track:4JT3DDY0dEJZ8SIFAz0WiC,"一夜長大","一夜長大","Fish Leong",1999-09-17,268506,36,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T15:49:43Z,"mandopop,taiwanese pop,c-pop,malay pop","Rock Records Co., Ltd.",0.624,0.441,7,-8.827,1,0.0298,0.786,0.00000748,0.229,0.234,128.052,4
spotify:track:0CWgq4gAbT0oB6GSJPwoq5,"少一點天份","俏摩女搶頭婚 電視原聲帶","Shi Shi",2014-11-28,274617,48,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:01:53Z,"chinese r&b,taiwanese indie,mandopop,taiwanese pop,c-pop,chinese indie","Rock Records Co., Ltd.",0.665,0.393,2,-9.302,1,0.0365,0.558,0,0.111,0.101,112.01,4
spotify:track:2NZTWCoxvsVGeVJbV5M47z,"戰無不勝（電影《古惑仔3之隻手遮天》主題曲）","愛妻號","Jordan Chan",1998-04-30,220333,38,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:27:40Z,"cantopop,mandopop,c-pop,taiwanese pop","BMG Music Hong Kong",0.711,0.917,10,-7.266,1,0.114,0.0427,0.0000815,0.153,0.551,117.455,4
spotify:track:61ZqMVbR9GlvKJ06AiQE1B,"莫问归期","莫问归期","蒋雪儿Snow.J",2019-08-22,219428,60,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:27:56Z,"gufeng,c-pop,mandopop,vinahouse","Cheerful Music 青风音乐",0.592,0.431,1,-9.256,0,0.0272,0.455,0,0.268,0.156,140.078,4
spotify:track:4tBmRW1VtNvDopiEQV6GAz,"Everywhere we go (feat. 應采兒)","三角度","MC仁;Edison Chen;廚房仔",2012-07-27,259366,48,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:31:34Z,"chinese hip hop,cantopop,c-pop,taiwanese pop","CMD",0.876,0.919,0,-5.162,1,0.0565,0.0535,0.00000117,0.175,0.697,101.005,4
spotify:track:4DCB1S7G6SmH9qlDpEVIzP,"太聰明","吉他手","Cheer Chen",2002-08-02,263173,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:38:13Z,"taiwanese pop,mandopop,taiwanese indie,chinese indie,c-pop","Rock Records Co., Ltd.",0.689,0.203,4,-14.88,1,0.0337,0.891,0,0.103,0.335,132.082,4
spotify:track:4wRYpv96z3nmsiC9f3BdWh,"一樣的月光","徐佳瑩LaLa首張創作專輯","LaLa Hsu",2009-05-29,240386,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:39:02Z,"mandopop,taiwanese pop,c-pop,gufeng,malay pop","AsiaMuse",0.523,0.575,1,-5.787,1,0.0302,0.249,0,0.0855,0.236,135.999,4
spotify:track:2nTfy7Mw1imGMKo8EeW4tK,"是什麼讓我遇見這樣的你","麥田捕手","Ann Bai",2012-12-14,265093,52,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:40:22Z,"taiwanese pop,mandopop,c-pop,chinese indie","Bin Music International Limited",0.455,0.291,1,-12.209,1,0.0423,0.927,0.00000434,0.315,0.253,78.692,4
spotify:track:7y3ubYh0BR6wgISiALACWQ,"怎樣 ?","怎樣","Penny Tai",2001-01-18,271106,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:40:44Z,"mandopop,taiwanese pop,c-pop","Gold Typhoon Taiwan",0.641,0.363,2,-10.434,1,0.033,0.809,0,0.0949,0.218,119.739,4
spotify:track:25sQT3yCEgd1uE6LC9ivcs,"Forever Young","垂直活著，水平留戀著。","Eve Ai",2018-12-21,313906,51,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:41:10Z,"taiwanese pop,mandopop,c-pop,chinese indie","Universal Music Taiwan",0.304,0.226,0,-10.707,1,0.0329,0.929,0,0.161,0.323,139.593,4
spotify:track:2dLDpvRk3lBTWtQc6yPrSg,"野薔薇 - Live","野薔薇 (2019 Live Concert)","Penny Tai",2010-09-16,343106,35,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:43:11Z,"mandopop,taiwanese pop,c-pop","喜歡唱片股份有限公司",0.666,0.542,0,-7.793,1,0.115,0.25,0,0.492,0.221,97.928,4
spotify:track:6TESjwgzFHJUdLuUSkGCd0,"愛瘋了","愛瘋了","Penny Tai",2005-08-01,260399,40,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:43:24Z,"mandopop,taiwanese pop,c-pop","Gold Typhoon Taiwan",0.472,0.45,11,-7.849,1,0.0381,0.834,0,0.0936,0.236,126.982,4
spotify:track:2g4JgSr26VxzlpYuRQW9hQ,"防空洞","好佩妮","Penny Tai",2004,272360,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:44:21Z,"mandopop,taiwanese pop,c-pop","Gold Typhoon Taiwan",0.564,0.377,10,-7.391,1,0.0315,0.877,0,0.107,0.145,89.471,4
spotify:track:1M5MN2PnMtf7YhnqukD4xa,"街角的祝福","Just Sing It","Penny Tai",2002,248573,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:44:41Z,"mandopop,taiwanese pop,c-pop","Gold Typhoon Taiwan",0.648,0.353,11,-7.207,1,0.0283,0.923,0.0000624,0.111,0.398,95.997,4
spotify:track:7DmtizlT6hVi5Uf1WL6TT3,"像风一样自由","在路上","Xu Wei",2005,221640,41,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:47:17Z,"chinese rock,chinese indie,mandopop,c-pop","Gold Typhoon China",0.6,0.674,4,-6.485,1,0.0227,0.167,0.0000613,0.106,0.75,94.005,4
spotify:track:38jMm4Bw2wEH4M4aHb7APs,"Feelings for you","Tokyo Juliet","Fahrenheit;Hebe Tien",2006-06-16,238520,33,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:48:54Z,"mandopop,taiwanese pop,c-pop,malay pop","HIM",0.79,0.787,1,-5.68,0,0.0488,0.0325,0.00000432,0.0308,0.941,105.996,4
spotify:track:1Iss1vI6gxZinGiSRXqbKH,"想你的365天 - Live","中國夢之聲·我們的歌第二季 第5期 (Live)","CoCo Lee;孫楠;鄭雲龍;Ghost（王琳凯）",2020-11-08,299150,19,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T16:59:58Z,"mandopop,taiwanese pop,c-pop,cantopop,gufeng,chinese r&b,chinese hip hop,chinese rock","南京潤逸禾聚廣告傳媒有限公司",0.297,0.71,10,-6.026,1,0.0482,0.116,0,0.122,0.261,125.021,4
spotify:track:1qG7RYyOShZJ2hn6XNagUa,"獨上C樓","浮世擊","YELLOW黃宣;Mavis Fan",2020-10-12,245520,37,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T17:26:58Z,"chinese r&b,taiwanese indie,chinese indie,taiwanese pop,mandopop,c-pop","否極泰來音樂股份有限公司 WRONGTYPE Production Co., Ltd.",0.619,0.559,9,-8.681,0,0.126,0.661,0.0000621,0.321,0.735,97.895,4
spotify:track:2NVEu1bHkZ2hbCLpLWAEig,"春風吹","Soulboy","Khalil Fong",2005-11-18,200586,47,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T17:47:41Z,"chinese r&b,mandopop,c-pop,taiwanese pop,cantopop","WM Hong Kong",0.864,0.204,9,-12.674,1,0.413,0.319,0,0.131,0.54,134.97,4
spotify:track:0BAIOJBbsf7v6oVmgJjKyK,"夏日漱石（Summer Cozy Rock）","浪潮上岸(Tears In Ocean)","Orange Ocean",2019,264346,41,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T18:05:53Z,"chinese indie,taiwanese indie,chinese rock","太合麥田（天津）音樂有限公司",0.572,0.797,4,-4.645,1,0.0285,0.0124,0.4,0.0718,0.663,101.989,4
spotify:track:6aF2RVTPJSJCM1MpUjne5X,"落葉歸根","改變自己","Leehom Wang",2007-07-01,315226,52,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-09-14T16:20:33Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","寬魚國際股份有限公司",0.284,0.234,8,-11.946,1,0.0365,0.85,0,0.0919,0.271,124.921,4
spotify:track:5DH8nF7aWoXXg5Sm3gjCWD,"不將就 (電影""何以笙簫默""片尾曲)","有理想","Ronghao Li",2016-01-22,312997,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-01-05T12:48:52Z,"mandopop,c-pop,taiwanese pop,malay pop","WM Taiwan",0.51,0.456,0,-7.773,1,0.0282,0.418,0,0.12,0.237,143.787,4
spotify:track:7IGSu3U1mUxUi1eVjxOj4M,"我们俩","我们俩","Yihuik苡慧",2021-09-30,196968,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-01-05T12:49:05Z,"chinese r&b,c-pop,mandopop","Yihuik苡慧",0.539,0.445,11,-10.52,1,0.0344,0.749,0.00000206,0.384,0.54,122.118,4
spotify:track:7pSHVmCVBw8QJyH8tK89lx,"年轮（《花千骨》电视剧插曲） - 男声版","年轮（《花千骨》电视剧插曲） (男声版)","Silence Wang",2015-07-16,245822,22,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-01-05T12:49:15Z,"c-pop,mandopop,gufeng,chinese r&b","大象音乐",0.335,0.486,11,-8.695,1,0.0364,0.0999,0,0.156,0.291,145.822,4
spotify:track:28VBdtYc5Cpmey4Cpvcrby,"離開我的依賴","離開我的依賴","Evangeline Wong",2020-02-17,233882,71,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-01-05T12:49:42Z,"mandopop,c-pop,taiwanese pop,chinese r&b","史科特音樂股份有限公司 SKR Co., Ltd.",0.604,0.69,0,-4.762,0,0.0432,0.3,0,0.143,0.307,126.012,4
spotify:track:1rhcsdQAcUgWhhbwVf4nSM,"孤雛","Ginadoll Concert Live","AGA",2016-11-15,293331,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-01-05T12:52:33Z,"cantopop,c-pop","Universal Music Ltd.",0.565,0.55,7,-5.651,1,0.0271,0.82,0,0.134,0.509,79,4
spotify:track:01ccKjHEH1cZJOpUQ4qZei,"天后 - Live","歌手2025 第8期 (Live)","Jess Lee",2025-07-05,272618,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-01-16T15:31:48Z,"mandopop,taiwanese pop,c-pop","快乐阳光",0.319,0.652,6,-5.711,1,0.0378,0.569,0,0.0991,0.306,161.917,4
spotify:track:0nDZLHoH3A8zg0bnKCsQEz,"煎熬 - Live","我是歌手第三季 (第九期 Live)","Jess Lee",2015-02-27,289594,28,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-01-16T15:33:43Z,"mandopop,taiwanese pop,c-pop","芒果TV",0.318,0.474,8,-7.14,0,0.036,0.699,0.0000121,0.114,0.201,136.533,4
spotify:track:5YrYp3AntV4Pmd6O0qT4zH,"淚海","茹此精彩十三首","Valen Hsu",1997-01-01,303333,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-02-02T15:06:44Z,"mandopop,c-pop,taiwanese pop","Universal Music Taiwan",0.602,0.242,2,-14.165,1,0.0302,0.411,0.00000469,0.29,0.137,118.003,4
spotify:track:5HWiTu6zgcALuSgdqTZRJm,"趁早","不顧一切","A-Mei Chang",2000-12-05,324598,8,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-02-02T15:06:58Z,"mandopop,taiwanese pop,c-pop,malay pop","豐華唱片",0.546,0.485,2,-8.235,0,0.029,0.643,0,0.159,0.108,110.055,4
spotify:track:2kOF946ACR2MPDsuhTtsuA,"償還 - ""紅豆""廣東版","唱遊","Faye Wong",1998-10-01,257640,53,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-02-12T18:47:29Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","KC Digital",0.561,0.355,0,-10.56,1,0.0301,0.16,0.00000553,0.264,0.187,112.002,4
spotify:track:2xsfwyT49o2OCoPieXMxQC,"光輝歲月","命運派對","Beyond",1990-01-01,302733,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-02-12T19:31:28Z,"cantopop,chinese rock,c-pop,mandopop","Cinepoly Records Co. Ltd.",0.628,0.494,4,-10.86,1,0.0384,0.767,0,0.32,0.472,148.165,4
spotify:track:5JmwosRwjYXVLnO5yizVX8,"海闊天空","Rock N Roll","Beyond",1992-07-31,239506,51,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-02-12T19:31:34Z,"cantopop,chinese rock,c-pop,mandopop","WM Hong Kong",0.311,0.311,5,-11.516,1,0.0323,0.69,0,0.195,0.369,76.951,4
spotify:track:34yhMyeiNUFfaSgP1XLRHr,"落叶归根 - Live","歌手2025 第13期 (Live)","單依純;Leehom Wang",2025-08-09,323250,34,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-03-06T16:19:18Z,"mandopop,c-pop,chinese r&b,gufeng,taiwanese pop,malay pop","快乐阳光",0.246,0.277,2,-10.318,1,0.0371,0.711,0.00000456,0.356,0.091,123.715,4
spotify:track:7AHgIRf4lucOA1D9RDomNS,"美丽新世界","Together 新歌+精选","S.H.E",2003-01-23,268266,28,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-03-17T15:52:36Z,"mandopop,taiwanese pop,c-pop,malay pop","HIM",0.737,0.902,9,-2.955,1,0.0561,0.174,0,0.0705,0.688,130.001,4
spotify:track:2uS3Cm9KGBq4TnwNnkAyxL,"模特","模特","Ronghao Li",2013-09-16,306240,58,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-04-06T17:03:59Z,"mandopop,c-pop,taiwanese pop,malay pop","Beijing Young Music Culture Communication Co., Ltd.",0.686,0.415,11,-9.665,0,0.0321,0.264,0,0.0771,0.405,130.07,4
spotify:track:5FGzM47D9MUa0y7qb2D0Ix,"猜不透","我愛上的","Della",2008-10-07,233360,63,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-04-06T17:04:34Z,"mandopop,taiwanese pop,c-pop,gufeng","Bin Music International Limited",0.565,0.455,4,-6.632,1,0.0346,0.56,0,0.115,0.182,139.956,4
spotify:track:6hGah1oR5TEu7NzZoBWmjB,"阿嬤的話","黑色吉他","Ricky Hsiao",2004-12-24,284866,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-05-31T18:33:31Z,"taiwanese pop,mandopop,c-pop","Warner Chappell Music, Hong Kong Limited Taiwan Branch",0.358,0.543,2,-5.897,1,0.0316,0.355,0,0.156,0.191,173.547,4
spotify:track:31tZJyXMJaWBYStW7QmE5t,"夢醒時分","跟你說聽你說","Sarah Chen",1989-10-01,248760,60,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T15:44:26Z,"mandopop,taiwanese pop,cantopop,c-pop","Rock Records Co., Ltd.",0.708,0.389,8,-11.791,1,0.0286,0.496,0,0.111,0.535,137.905,4
spotify:track:0fhSWivPsPZffGWYJyDBmL,"似曾相識","太美麗","David Tao",2006-07-31,283680,49,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:09:19Z,"mandopop,chinese r&b,c-pop,taiwanese pop,malay pop","Gold Typhoon Taiwan",0.558,0.498,10,-7.01,1,0.0268,0.245,0,0.182,0.208,136.116,4
spotify:track:06mbSKxO4yzQwtpRM3wHBU,"說走就走","I'm O.K.","David Tao",1999-06-29,346506,39,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-22T16:10:34Z,"mandopop,chinese r&b,c-pop,taiwanese pop,malay pop","Gold Typhoon Taiwan",0.555,0.447,8,-7.13,1,0.0248,0.19,0,0.0993,0.213,143.919,3
