Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3miMeSGd7rzJEtuhQnzm0f,"BAE BAE","MADE","BIGBANG",2016-12-13,169429,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:43:21Z,"k-pop","YG Entertainment",0.691,0.631,0,-4.804,1,0.0374,0.00674,0,0.186,0.435,139.954,4
spotify:track:3AmxvnqctdvnJnyNPaHTbv,"History","Mama - The 1st Mini Album","EXO-K",2012-04-09,209801,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:44:03Z,"k-pop","SM Entertainment",0.753,0.808,1,-3.264,1,0.0812,0.000252,0.000194,0.0371,0.603,110.856,4
spotify:track:7xAACq6jlGqXw4bNCTYcm6,"Lucifer","Lucifer - The 2nd Album","SHINee",2010-07-19,233986,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:44:11Z,"k-pop","SM Entertainment",0.75,0.914,11,-1.819,0,0.0518,0.0323,0,0.107,0.866,125.034,4
spotify:track:3Q6ny7MOETlpX1VE83CzZE,"DAY BY DAY","DAY BY DAY","T-ARA",2012-07-03,208588,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:44:28Z,"k-pop","Beyond Music",0.754,0.626,6,-3.211,0,0.0503,0.701,0.0000201,0.196,0.65,117.969,4
spotify:track:5ZkITfPpcNPnyYGTibkO6m,"I","I - The 1st Mini Album","TAEYEON;Verbal Jint",2015-10-07,206038,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:44:40Z,"k-pop,k-ballad,k-rap","SM Entertainment",0.506,0.788,9,-2.372,1,0.0324,0.0666,0,0.324,0.233,89.993,4
spotify:track:2sVtrcj32v3fR8mLjqWziv,"Sherlock (Clue + Note)","Sherlock - The 4th Mini Album","SHINee",2012-03-21,239186,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:44:56Z,"k-pop","SM Entertainment",0.64,0.937,1,-2.112,1,0.0839,0.0069,0,0.393,0.316,107.013,4
spotify:track:4gdCLKxDflDweye4bsfNnW,"Bar Bar Bar","Evolution Pop_Vol. 1","Crayon Pop",2016-09-26,180532,47,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:47:02Z,"k-pop","크롬엔터테인먼트",0.931,0.818,2,-2.964,1,0.0445,0.0131,0.697,0.0765,0.856,134.015,4
spotify:track:2iV40E4Fu2ti9J0bN9IbgE,"Love you to death (Feat. Soul Dive)","Baking King, Kim Takgu (Original Soundtrack) Part.2","KCM;Soul Dive",2010-06-25,206013,38,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-21T18:47:11Z,"k-ballad,k-rap","Music Design",0.732,0.827,10,-5.278,0,0.132,0.168,0,0.303,0.682,120.024,4
spotify:track:6veFyjNycn6EaNCKhkPXUY,"Forever Young","SQUARE UP","BLACKPINK",2018-06-15,239100,70,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T13:29:10Z,"k-pop","2018 YG Entertainment, distributed through Interscope Records",0.605,0.949,4,-2.907,1,0.0886,0.0414,0,0.0746,0.506,110.01,4
spotify:track:3RkSwrsIadAvqVtMp5yhaB,"XO (Only If You Say Yes)","ROMANCE : UNTOLD","ENHYPEN",2024-07-12,188332,78,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T13:29:35Z,"k-pop","BELIFT LAB",0.662,0.761,8,-6.885,1,0.0532,0.112,0,0.21,0.471,96.95,4
spotify:track:3zhbXKFjUDw40pTYyCgt1Y,"What is Love?","Summer Nights","TWICE",2018-07-09,208240,80,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T13:30:21Z,"k-pop","Republic Records - TWICE",0.574,0.909,8,-1.573,1,0.0658,0.0987,0,0.264,0.569,169.966,4
spotify:track:6rdkCkjk6D12xRpdMXy0I2,"New Jeans","NewJeans 'Super Shy'","NewJeans",2023-07-07,108986,81,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T13:30:40Z,"k-pop","ADOR",0.807,0.721,4,-6.211,0,0.0508,0.51,0.00216,0.115,0.532,134.014,4
spotify:track:38tXZcL1gZRfbqfOG0VMTH,"How Sweet","How Sweet","NewJeans",2024-05-24,219026,79,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T13:31:05Z,"k-pop","ADOR",0.803,0.895,1,-2.888,1,0.0623,0.0816,0.00000567,0.154,0.757,124.994,4
spotify:track:56v8WEnGzLByGsDAXDiv4d,"ETA","NewJeans 2nd EP 'Get Up'","NewJeans",2023-07-21,151373,80,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T13:31:07Z,"k-pop","ADOR",0.812,0.749,10,-6.389,0,0.0397,0.108,0,0.0599,0.841,134.971,4
spotify:track:19D8LNpWwIPpi6hs9BG7dq,"Bubble Gum","How Sweet","NewJeans",2024-05-24,200266,74,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T13:31:11Z,"k-pop","ADOR",0.758,0.709,9,-3.589,1,0.0447,0.138,0,0.0765,0.529,105.005,4
spotify:track:6d8DgvFxp6lbdfOw9BVkLS,"Good Thing","We are","i-dle",2025-05-19,154386,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T13:31:29Z,"k-pop","BMG Rights Management (US) LLC",0.684,0.938,6,-2.128,0,0.0421,0.00125,0.000169,0.325,0.93,132.022,4
spotify:track:0fK7ie6XwGxQTIkpFoWkd1,"like JENNIE","Ruby","JENNIE",2025-03-07,123517,87,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T13:31:39Z,"k-pop","OA Entertainment/Columbia",0.811,0.743,10,-5.321,0,0.0611,0.281,0.00671,0.0868,0.815,130.019,4
spotify:track:3coRPMnFg2dJcPu5RMloa9,"Whiplash","Whiplash - The 5th Mini Album","aespa",2024-10-21,183226,76,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T13:32:12Z,"k-pop","aespa",0.863,0.9,10,-2.974,0,0.0448,0.0953,0.0212,0.0786,0.748,126.023,4
spotify:track:4b2fMv44GAYpsDSK4ihbsI,"Armageddon","Armageddon - The 1st Album","aespa",2024-05-26,196466,72,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T13:32:14Z,"k-pop","SM Entertainment",0.695,0.789,9,-2.05,1,0.0671,0.0651,0.00000139,0.168,0.469,91.991,4
spotify:track:5XWlyfo0kZ8LF7VSyfS4Ew,"Drama","Drama - The 4th Mini Album","aespa",2023-11-10,214973,77,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T13:32:16Z,"k-pop","SM Entertainment / Warner Records",0.644,0.872,6,-1.54,0,0.0417,0.164,0,0.363,0.378,131.016,4
spotify:track:7M4eO9xXwmAnO0hq6XDles,"Baby, Don't Cry","The 1st Album 'XOXO' (Repackage)","EXO",2013-08-05,233955,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:24:16Z,"k-pop","SM Entertainment",0.653,0.827,5,-4.179,1,0.0417,0.344,0,0.144,0.421,137.946,4
spotify:track:6Rx0ORYPP3GH9rTvGS5Vy8,"CALL ME BABY","EXODUS - The 2nd Album","EXO",2015-03-30,211013,68,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:24:46Z,"k-pop","SM Entertainment",0.692,0.886,1,-2.519,1,0.0519,0.284,0,0.341,0.879,100.03,4
spotify:track:5expoVGQPvXuwBBFuNGqBd,"Hurt","NewJeans 1st EP 'New Jeans'","NewJeans",2022-08-01,177946,75,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:30:06Z,"k-pop","ADOR",0.599,0.446,10,-6.511,0,0.0833,0.731,0,0.105,0.567,179.877,4
spotify:track:4TqmTBSWsZXMj3LouLEvXn,"Cupid","The Beginning","FIFTY FIFTY",2023-09-22,174517,71,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:35:01Z,"k-pop","SME Korea Inc.",0.769,0.724,2,-5.388,1,0.0326,0.533,0,0.299,0.905,120.057,4
spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,"Dynamite","BE","BTS",2020-11-20,199053,85,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:35:10Z,"k-pop","BIGHIT MUSIC",0.746,0.765,6,-4.41,0,0.0993,0.0112,0,0.0936,0.737,114.044,4
spotify:track:2fJ70dRX7J4jiVxKUQQp7C,"DUMDi DUMDi","DUMDi DUMDi","i-dle",2020-08-03,210640,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:36:33Z,"k-pop","Universal Music LLC",0.759,0.914,4,-1.072,1,0.0592,0.025,0.00000445,0.076,0.674,123.047,4
spotify:track:1e8J3XClxZbFmvIHLI8CE4,"IDOL","Love Yourself 結 'Answer'","BTS",2018-08-24,222732,80,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:37:32Z,"k-pop","BIGHIT MUSIC",0.733,0.855,9,-3.211,1,0.118,0.00481,0,0.123,0.42,126.035,4
spotify:track:4TgxFMOn5yoESW6zCidCXL,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Savage Love (Laxed - Siren Beat) [BTS Remix]","Jawsh 685;Jason Derulo;BTS",2020-10-02,184905,68,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:37:57Z,"k-pop","Columbia",0.758,0.598,0,-5.695,0,0.0868,0.16,0,0.295,0.658,149.836,4
spotify:track:4yLHe4OAlIFnHerGgHNXBm,"Together","Heng:garæ","SEVENTEEN",2020-06-22,244400,58,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:38:54Z,"k-pop","PLEDIS Entertainment",0.479,0.913,1,-3.243,1,0.0572,0.044,0,0.0732,0.716,162.022,4
spotify:track:6LnEoRQKMcaFTR5UvaKuBy,"Rock with you","Attacca","SEVENTEEN",2021-10-22,180360,69,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:39:00Z,"k-pop","PLEDIS Entertainment",0.621,0.816,11,-5.242,1,0.104,0.0966,0,0.134,0.694,163.966,4
spotify:track:6vo0dV9t7PCQZKsLFwVwZ5,"Darl+ing","Darl+ing","SEVENTEEN",2022-04-15,176546,60,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:39:07Z,"k-pop","PLEDIS Entertainment",0.71,0.686,0,-4.926,1,0.0713,0.296,0,0.492,0.483,96.06,4
spotify:track:0fK4XOE0TjcXOcMezZtncZ,"BEAUTIFUL","Going Seventeen","SEVENTEEN",2016-12-05,217452,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:39:28Z,"k-pop","PLEDIS ENTERTAINMENT",0.74,0.898,0,-3.777,1,0.202,0.196,0,0.317,0.699,141.979,4
spotify:track:52mglSL6bdbrg9zig7nazP,"GOOD BOY","GOOD BOY","GD X TAEYANG",2014-11-21,245192,68,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:40:25Z,"k-pop","YG Entertainment",0.745,0.825,1,-3.162,0,0.0352,0.000875,0.000221,0.0828,0.242,94.998,4
spotify:track:5b1PngLlxc7hj3fJXrE2Zm,"Glitch Mode","Glitch Mode - The 2nd Album","NCT DREAM",2022-03-28,207053,55,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:46:30Z,"k-pop,noise music","SM Entertainment",0.634,0.78,0,-2.323,0,0.0963,0.0164,0,0.141,0.694,166.923,4
spotify:track:6hIP8wBnZ74qA0xOXhXt3v,"So Am I (feat. NCT 127)","So Am I (feat. NCT 127)","Ava Max;NCT 127",2019-07-03,185034,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-06-22T20:46:37Z,"k-pop,noise music","Atlantic Records",0.678,0.678,6,-4.724,1,0.0438,0.0461,0,0.0751,0.55,130.05,4
spotify:track:5EoV2HmAlkqN1XvsIjOBZZ,"STYLE","STYLE","Hearts2Hearts",2025-06-18,209671,78,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T17:50:04Z,"k-pop","SM Entertainment",0.777,0.839,5,-3.43,1,0.063,0.282,0.00000216,0.152,0.676,127.003,4
spotify:track:4vb7g4GrE9cOrhEzUWadN8,"EVERYTHING","EVERYTHING","The Black Skirts",2016-01-29,293000,52,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-07-19T18:04:13Z,"k-rock,k-ballad","DOGGYRICH FOREVER, BESPOK.",0.54,0.373,6,-8.591,1,0.0278,0.651,0.927,0.146,0.387,119.843,4
spotify:track:6NF9DZwxMn07Se9J7Z3HVv,"Angel","Angel","MFBTY",2014-12-08,255399,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-09-20T15:14:27Z,"k-rap","FeelGhoodMusic",0.636,0.814,4,-2.609,0,0.0406,0.0113,0,0.414,0.485,150.01,4
spotify:track:4ecdsGz3Hg6TKPwQ0ZOdJz,"FaSHioN","COLOR OUTSIDE THE LINES","CORTIS",2025-09-08,174653,85,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-09-21T13:55:51Z,"k-pop","Republic Records – CORTIS",0.627,0.85,7,-4.24,0,0.111,0.00973,0,0.319,0.25,77.494,4
spotify:track:6OWWZtNQORY1McaZmOrwhc,"GO!","COLOR OUTSIDE THE LINES","CORTIS",2025-09-08,170880,85,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-09-21T13:55:54Z,"k-pop","Republic Records – CORTIS",0.789,0.434,8,-5.652,1,0.299,0.224,0.00000382,0.0984,0.297,150.021,4
spotify:track:3rAcN3CLeSrkhIZN8PHbwb,"What You Want","What You Want","CORTIS",2025-08-18,194093,80,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-09-21T13:55:55Z,"k-pop","Republic Records – CORTIS",0.568,0.614,4,-5.356,1,0.205,0.00738,0,0.0906,0.591,170.932,4
spotify:track:1eMVXXpNPEUdFRy5ZH7FpM,"DADDY","PSY 7TH ALBUM","PSY;CL",2015-12-01,230635,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-12-28T18:36:55Z,"k-pop,k-rap","YG Entertainment",0.762,0.869,6,-3.287,0,0.13,0.0793,0,0.137,0.747,132.05,4
spotify:track:2lzb0dgTFAfrHfzlZA9Hxw,"Rich Man","Rich Man - The 6th Mini Album","aespa",2025-09-05,197578,73,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-12-30T13:06:17Z,"k-pop","SM Entertainment",0.732,0.92,10,-2.502,0,0.127,0.0881,0,0.0741,0.673,110.049,4
spotify:track:4qtdab2DABnEokwupCl8lG,"Dirty Work","Dirty Work","aespa",2025-06-27,180250,70,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-12-30T13:06:37Z,"k-pop","aespa",0.748,0.738,5,-4.96,0,0.0848,0.289,0.00000653,0.187,0.631,97.962,4
spotify:track:0qdPpfbrgdBs6ie9bTtQ1d,"REBEL HEART","REBEL HEART","IVE",2025-01-13,188266,69,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2025-12-30T13:06:47Z,"k-pop","Starship Entertainment",0.677,0.777,7,-4.811,1,0.07,0.0178,0,0.0744,0.531,128.014,4
spotify:track:5qAfVxNUxjrELshgTpWxLf,"OVERDRIVE","play hard","TWS",2025-10-13,160000,73,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-01-05T13:07:07Z,"k-pop","PLEDIS Entertainment",0.81,0.854,1,-3.626,1,0.135,0.0694,0,0.34,0.667,103.947,4
spotify:track:2N9miXnewVmUrgl6JSK1FI,"SPAGHETTI","SPAGHETTI","LE SSERAFIM;j-hope",2025-10-24,172313,82,true,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-01-05T13:07:32Z,"k-pop,k-rap","SOURCE MUSIC",0.9,0.819,11,-4.641,1,0.0724,0.0813,0,0.289,0.872,111.5,4
spotify:track:0d2ykpjGQwxSw7huc3l7vw,"Klaxon","I SWAY","i-dle",2024-07-08,175106,61,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-01-13T14:20:19Z,"k-pop","Cube Entertainment",0.891,0.888,11,-3.409,0,0.185,0.13,0,0.31,0.801,119.989,4
spotify:track:47Yw4FMl1WqkwCaL0JuWrW,"Wife","Wife","i-dle",2024-01-23,121226,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-01-13T14:20:28Z,"k-pop","Cube Entertainment",0.897,0.825,11,-5.002,0,0.109,0.0265,0.0026,0.342,0.624,123.986,4
spotify:track:2J194R0KIKbK7bTHfUHPDB,"Boom Boom Bass","RIIZING - The 1st Mini Album","RIIZE",2024-06-17,152889,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-01-13T14:22:20Z,"k-pop","SM Entertainment/RCA Records",0.807,0.759,5,-4.24,0,0.0529,0.0194,0.0000091,0.145,0.83,117.014,4
spotify:track:3d3ELsqKlQ7WA0a10Isu3l,"LOVE SCENARIO","Return","iKON",2018-01-25,209648,75,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-26T10:38:07Z,"k-pop","YG Entertainment",0.806,0.707,7,-4.623,1,0.0307,0.331,0,0.294,0.746,118.009,4
spotify:track:5w18nowVMRZrC5Na9Vxoth,"쏘리 쏘리 Sorry, Sorry","쏘리 쏘리 Sorry, Sorry - The 3rd Album","SUPER JUNIOR",2009-03-11,232333,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-26T10:38:19Z,"k-pop","SM Entertainment",0.706,0.972,11,-2.359,0,0.0352,0.0226,0.00000257,0.267,0.962,129.946,4
spotify:track:6aRr7IN6X7D7KbpWrafNtf,"I AM THE BEST","WELCOME BACK","2NE1",2024-12-25,208906,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-26T10:40:17Z,"k-pop","YGEX",0.817,0.812,0,-3.85,1,0.0383,0.00739,0.00842,0.0523,0.747,128.02,4
spotify:track:6BKOhvRPY54uvfqWwg7MKi,"Up & Down","AH YEAH","EXID",2015-04-14,189882,63,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-26T10:42:10Z,"k-pop","Yedang Entertainment",0.714,0.812,7,-2.703,1,0.0351,0.00189,0.00000196,0.229,0.377,112.018,4
spotify:track:296nXCOv97WJNRWzIBQnoj,"FEARLESS","FEARLESS","LE SSERAFIM",2022-05-02,168437,74,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-26T10:42:16Z,"k-pop","SOURCE MUSIC",0.863,0.62,7,-7.167,1,0.135,0.0508,0.00324,0.129,0.432,103.971,4
spotify:track:38SKB7UfhL6Sd6Joxex5yK,"Don't Know What To Do","KILL THIS LOVE","BLACKPINK",2019-04-05,201081,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-26T10:44:20Z,"k-pop","YG Entertainment, distributed through Interscope Records",0.628,0.64,6,-4.164,0,0.0491,0.0992,0,0.138,0.409,129.815,4
spotify:track:2oR7jPvWPC08Su4KYmKR3O,"LEMONADE","LEMONADE - The 2nd Album","aespa",2026-05-29,187000,82,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-26T10:46:50Z,"k-pop","SM Entertainment",0.709,0.892,1,-2.798,0,0.14,0.0502,0,0.101,0.639,128.021,4
spotify:track:1XnpzbOGptRwfJhZgLbmSr,"Pretty Savage","THE ALBUM","BLACKPINK",2020-10-02,201122,72,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-26T10:53:19Z,"k-pop","YG Entertainment/Interscope Records",0.701,0.556,9,-7.42,0,0.0414,0.00886,0.000122,0.106,0.333,152.045,4
spotify:track:2VNpT9fRk1kyksT0S4coZR,"The First Snow","Miracles in December","EXO",2013-12-09,207667,64,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-07-26T10:56:53Z,"k-pop","SM Entertainment",0.636,0.674,7,-6.623,0,0.0444,0.00542,0,0.145,0.814,82.985,4
spotify:track:1xaLJbuJr6efSW8MFA7vTu,"Only Look At Me (나만 바라봐)","Solar International","TAEYANG",2010-08-19,240920,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-08-24T13:39:00Z,"k-pop","YG Entertainment",0.707,0.675,2,-5.165,1,0.0336,0.27,0,0.332,0.859,140.048,4
spotify:track:2EwOnaGCrPjbmyZlt76NN4,"Fire","2NE1 1st Mini Album","2NE1",2009-07-08,222840,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-08-24T13:39:24Z,"k-pop","YG Entertainment",0.866,0.738,11,-3.493,0,0.0814,0.00615,0.000549,0.227,0.683,126.013,4
spotify:track:26EM9sZnQkLLQxixGd88KE,"I Am The Best","I Am The Best","2NE1",2014-12-09,208730,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-08-24T13:39:40Z,"k-pop","Capitol Records (CAP)",0.819,0.844,0,-3.739,1,0.038,0.00767,0.00834,0.056,0.687,127.997,4
spotify:track:616ZM39dWv2G4l1G6qP09Q,"멘붕 - CL SOLO","CRUSH","2NE1",2014-02-27,195748,52,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2026-08-24T13:40:20Z,"k-pop","YG Entertainment",0.756,0.792,2,-4.015,1,0.0367,0.0166,0.0077,0.108,0.207,99.995,4
